P,H,HS,T,RH,CC
0.893745,10,43.69,16.4,77,89
0.874605,11,51.74,17.7,68,87
1.04163,12,57.92,18.7,65,81
1.455435,13,60.79,19.1,65,100
1.754115,14,59.32,20.2,64,100
1.87581,15,54.09,20.6,66,100
1.211415,16,46.53,19.7,71,100
0.834465,17,37.83,17.8,81,80
0.79497,18,28.71,17.1,83,81
0.68547,19,19.62,16.9,80,85
0.2292,20,10.93,16.6,80,77
0.009705,21,2.96,16.8,77,89
0,22,0,16.1,86,100
0,23,0,15.4,91,100
0,0,0,15,95,100
0,1,0,14.8,95,100
0,2,0,14.7,96,100
0,3,0,14.7,97,100
0,4,0,14.7,96,100
0,5,0.53,14.6,96,100
0.05115,6,8.17,14.6,96,100
0.16374,7,16.66,14.7,95,98
0.295905,8,25.65,15.2,91,67
0.56184,9,34.8,16.1,93,92
0.762525,10,43.71,16.8,93,96
0.997695,11,51.76,17.4,91,94
1.05807,12,57.95,17.8,89,99
1.047765,13,60.84,17.5,85,96
1.18854,14,59.39,17.1,90,100
1.583415,15,54.16,17.3,90,98
1.93287,16,46.61,17.4,88,100
1.561095,17,37.91,17,86,95
1.445505,18,28.78,16.4,84,63
1.04148,19,19.69,16,85,76
0.264825,20,11,15.5,87,97
0.024435,21,3.03,14.8,86,94
0,22,0,14.3,87,93
0,23,0,14.1,88,100
0,0,0,14.2,89,98
0,1,0,14,91,71
0,2,0,14.2,92,75
0,3,0,14.3,92,64
0,4,0,14.4,90,80
0,5,0.55,14.1,93,86
0.036225,6,8.19,14.1,92,91
0.180915,7,16.67,14.2,90,95
0.25668,8,25.65,14.6,90,96
0.444075,9,34.81,15.5,85,100
0.52797,10,43.72,16,87,100
0.547335,11,51.78,16.6,82,100
0.85572,12,57.99,16.6,81,100
1.020285,13,60.89,16.5,82,100
1.128945,14,59.46,16.6,85,100
1.34604,15,54.23,17.1,85,95
1.622685,16,46.68,17.6,83,86
1.442085,17,37.98,17.4,81,77
0.622965,18,28.85,16.1,81,100
0.646425,19,19.76,16,81,85
0.48186,20,11.07,16,81,71
0.1167,21,3.1,14.8,88,65
0,22,0,14.5,89,47
0,23,0,13.9,92,56
0,0,0,13.5,93,71
0,1,0,13.4,92,8
0,2,0,13.2,92,5
0,3,0,12.8,92,38
0,4,0,12.4,93,75
0,5,0.57,12.1,94,80
0.095085,6,8.2,12.1,94,87
0.26001,7,16.67,12.6,93,87
0.31449,8,25.66,13.4,90,83
0.59469,9,34.81,14.2,87,100
0.65064,10,43.73,15.3,80,100
0.786555,11,51.8,16.2,78,100
1.153845,12,58.01,17.1,77,100
1.41936,13,60.94,17.8,76,95
1.09032,14,59.51,18.2,68,80
1.560735,15,54.29,16.3,76,76
1.44477,16,46.74,16.2,79,86
1.25904,17,38.04,16.4,79,88
1.585635,18,28.92,16.5,78,39
1.022445,19,19.83,16.7,76,77
0.296565,20,11.14,16.3,76,61
0.089865,21,3.17,15.2,79,65
0,22,0,14.8,81,66
0,23,0,14.1,87,51
0,0,0,13.5,91,50
0,1,0,13,93,100
0,2,0,12.6,95,71
0,3,0,12.5,95,36
0,4,0,12.2,95,14
0,5,0.58,11.9,95,0
0.07701,6,8.2,11.7,95,3
0.17145,7,16.67,12.3,95,4
0.235575,8,25.65,13.8,89,5
0.30039,9,34.81,15.2,82,4
0.26805,10,43.73,16.4,71,14
0.49794,11,51.8,17.2,65,15
0.884775,12,58.03,17.9,61,41
1.21515,13,60.97,18.4,59,71
1.56627,14,59.56,18.6,59,88
1.912035,15,54.35,19,60,100
2.073825,16,46.8,19.2,60,100
1.80984,17,38.1,19.4,60,96
1.29009,18,28.98,19.3,61,87
0.996675,19,19.89,19,62,88
0.112815,20,11.2,18.3,66,70
0.048885,21,3.22,16.5,77,87
0,22,0,15.9,81,83
0,23,0,15.4,85,78
0,0,0,14.7,90,69
0,1,0,14.5,92,83
0,2,0,14.4,93,100
0,3,0,14.3,94,100
0,4,0,14.3,94,100
0,5,0.58,14,94,100
0.06699,6,8.2,14,91,100
0.182445,7,16.67,14.2,87,100
0.396165,8,25.65,14.8,81,100
0.42282,9,34.8,14.5,81,100
0.454695,10,43.73,14.7,79,100
0.56688,11,51.81,15.8,71,85
0.855675,12,58.05,16.4,66,74
1.093515,13,61,16.9,63,61
1.54788,14,59.61,17.1,64,47
1.75551,15,54.4,17.6,64,37
2.11623,16,46.86,17.4,67,29
2.32686,17,38.16,17.4,68,34
1.91208,18,29.03,17.4,69,47
1.432155,19,19.95,16.9,72,72
0.828645,20,11.25,16.3,74,69
0.12345,21,3.28,15.1,79,51
0,22,0,14.3,83,60
0,23,0,13.9,85,70
0,0,0,13.4,88,26
0,1,0,13.1,90,16
0,2,0,12.7,92,23
0,3,0,12.4,92,25
0,4,0,12,94,36
0,5,0.58,11.6,95,39
0.07545,6,8.19,11.3,95,20
0.17256,7,16.65,12,92,39
0.24564,8,25.63,13.1,86,100
0.43941,9,34.79,14.1,81,100
0.52575,10,43.71,14.7,81,100
0.87762,11,51.8,15,83,100
1.020135,12,58.06,15.3,79,75
1.11564,13,61.02,15.3,82,98
1.462785,14,59.64,15.8,82,100
1.774815,15,54.45,16.4,79,86
1.69743,16,46.91,16,75,60
1.523865,17,38.21,15.5,77,75
1.689675,18,29.09,15.1,79,61
1.364235,19,20,15,80,58
0.60009,20,11.3,14.5,82,67
0.02799,21,3.33,13.7,85,96
0,22,0,13.4,85,100
0,23,0,13.2,84,100
0,0,0,12.9,83,100
0,1,0,12.6,82,63
0,2,0,12.2,81,41
0,3,0,11.8,81,61
0,4,0,11.5,80,67
0,5,0.57,11.5,78,72
0.07263,6,8.18,11.6,78,87
0.210945,7,16.64,11.9,77,86
0.4323,8,25.62,12.5,73,47
0.474105,9,34.77,13.2,75,54
0.58152,10,43.7,13.7,72,57
0.70524,11,51.79,14.6,66,57
1.083255,12,58.06,15,64,90
1.47909,13,61.04,15.6,64,100
1.70469,14,59.67,16.6,61,83
1.405905,15,54.49,17.1,60,86
1.34022,16,46.95,17,63,100
0.991365,17,38.26,17.3,64,87
0.798015,18,29.13,17.2,67,80
0.853875,19,20.04,17.1,70,69
0.405315,20,11.35,17,72,68
0.253455,21,3.37,16.7,74,48
0,22,0,15.7,77,42
0,23,0,15,80,49
0,0,0,14.9,78,57
0,1,0,14.7,78,84
0,2,0,14.8,77,100
0,3,0,14.7,77,100
0,4,0,14.7,78,100
0,5,0.55,14.8,79,100
0,6,8.16,15,79,100
0.02106,7,16.62,15.1,81,100
0.05682,8,25.59,15.2,82,100
0.191955,9,34.75,15,90,100
0.26136,10,43.68,15.4,90,100
0.13269,11,51.78,15.8,90,100
0.331395,12,58.05,15.8,90,100
0.24495,13,61.05,16.3,89,100
0.15075,14,59.7,16.4,88,100
0.13722,15,54.52,16.1,91,100
0.064455,16,46.99,16,91,100
0.022455,17,38.3,15.8,91,100
0.05526,18,29.17,15.6,92,100
0.00102,19,20.08,15.4,93,100
0.11037,20,11.38,15.3,94,100
0.16494,21,3.4,15.6,95,100
0,22,0,15.5,95,47
0,23,0,15.1,95,25
0,0,0,14.8,96,22
0,1,0,14.5,97,77
0,2,0,14.6,97,100
0,3,0,14.7,97,100
0,4,0,14.9,97,100
0,5,0.53,14.9,98,100
0.05451,6,8.13,14.9,98,100
0.20841,7,16.59,15.3,96,100
0.25188,8,25.56,15.9,93,100
0.3867,9,34.72,16.6,89,100
0.363645,10,43.65,17.3,84,100
0.736515,11,51.75,17.5,84,100
0.745575,12,58.04,18.1,83,100
0.766785,13,61.05,18.6,81,100
0.683535,14,59.71,19,80,100
0.502425,15,54.55,19.1,78,100
0.254835,16,47.02,18.8,80,100
0.11061,17,38.33,18.4,83,100
0.15444,18,29.21,17.6,89,100
0.125895,19,20.12,17.3,91,100
0.08616,20,11.42,17.1,92,100
0.14193,21,3.44,17,94,100
0,22,0,16.7,94,100
0,23,0,16.2,95,47
0,0,0,15.6,95,27
0,1,0,15,95,5
0,2,0,14.7,95,9
0,3,0,14.4,95,14
0,4,0,14.1,95,11
0,5,0.51,13.7,95,11
0.06726,6,8.1,13.6,95,9
0.20892,7,16.56,14,93,20
0.25965,8,25.53,15.1,89,20
0.316425,9,34.69,16.6,84,8
0.340395,10,43.62,17.8,80,9
0.50631,11,51.73,19.1,76,9
0.88737,12,58.02,20.6,71,51
1.228545,13,61.05,21.7,68,83
1.375095,14,59.72,21.9,70,96
1.66773,15,54.57,22.6,68,100
1.65627,16,47.05,23.6,65,100
1.98402,17,38.36,24.2,64,92
1.57011,18,29.24,24.7,63,60
1.290465,19,20.15,24.2,69,69
0.68829,20,11.45,23.7,74,66
0.33708,21,3.46,22.2,78,67
0,22,0,21.3,81,72
0,23,0,20.4,85,35
0,0,0,20.1,86,67
0,1,0,19.8,86,95
0,2,0,19.7,87,87
0,3,0,19.3,90,88
0,4,0,18.6,95,90
0,5,0.47,18.2,96,51
0.076965,6,8.07,17.7,97,44
0.250635,7,16.52,18.5,95,48
0.3003,8,25.49,19.5,93,80
0.458445,9,34.65,20.6,90,64
0.48963,10,43.58,21.7,86,68
0.63849,11,51.69,22.9,82,77
0.8244,12,57.99,23.1,82,100
0.626655,13,61.03,23.8,81,89
0.96516,14,59.73,24,82,88
1.8267,15,54.58,24.8,78,92
1.562295,16,47.07,25.8,76,99
1.704225,17,38.39,25.9,76,100
1.07304,18,29.27,25.6,77,100
1.334445,19,20.17,25.1,79,51
0.27009,20,11.47,24.9,80,66
0.018015,21,3.48,23.2,86,54
0,22,0,21.9,91,69
0,23,0,21,95,30
0,0,0,20.4,96,57
0,1,0,19.9,97,45
0,2,0,19.5,98,9
0,3,0,19.6,98,8
0,4,0,19.4,97,46
0,5,0.43,18.8,98,51
0.05295,6,8.03,18.4,97,45
0.14562,7,16.48,18.3,97,100
0.42522,8,25.45,18.2,97,92
0.54345,9,34.6,18.8,95,100
0.668565,10,43.54,19.1,93,96
0.754545,11,51.65,19.4,90,59
1.046985,12,57.96,19.7,88,96
1.35528,13,61.01,20.1,84,71
1.472025,14,59.73,20.6,81,48
1.95966,15,54.59,20.4,82,28
2.14566,16,47.09,20.5,80,31
2.29374,17,38.41,20.2,81,13
2.265975,18,29.29,19.7,80,15
1.87494,19,20.19,19.1,78,5
1.431465,20,11.49,18.6,78,11
0.62592,21,3.49,18,80,11
0,22,0,17,85,10
0,23,0,16,90,8
0,0,0,15.1,93,1
0,1,0,15.4,92,33
0,2,0,15.1,94,5
0,3,0,14.6,97,11
0,4,0,14.3,98,27
0,5,0.39,13.4,100,29
0.087045,6,7.98,13,100,29
0.254985,7,16.43,13.6,99,29
0.309675,8,25.4,14.7,97,29
0.501045,9,34.56,16.6,82,91
0.692865,10,43.49,17.3,77,100
0.75435,11,51.61,17.6,75,100
0.657285,12,57.92,17.6,75,100
0.766695,13,60.99,17.4,78,89
0.72336,14,59.72,17.3,75,100
1.01376,15,54.6,16.8,80,100
0.96174,16,47.1,16.8,78,100
1.133145,17,38.42,16.6,78,100
1.57029,18,29.3,16.6,80,78
1.66815,19,20.21,16.6,79,55
0.71457,20,11.5,16.5,78,60
0.34299,21,3.5,15.4,84,58
0,22,0,14.8,86,53
0,23,0,14.2,89,19
0,0,0,13.4,92,17
0,1,0,13,93,26
0,2,0,12.7,93,16
0,3,0,12.5,93,24
0,4,0,12.5,94,41
0,5,0.34,12.4,94,51
0.060015,6,7.93,12.3,95,55
0.18378,7,16.38,12.8,93,54
0.25392,8,25.35,13.7,87,29
0.42024,9,34.5,14.9,86,33
0.549735,10,43.44,15.8,84,71
0.7428,11,51.56,16.4,82,56
0.95385,12,57.88,17.1,80,64
1.410855,13,60.96,16.9,79,67
1.54461,14,59.7,17.1,79,81
1.573245,15,54.59,17.2,78,89
1.605405,16,47.1,16.7,78,78
2.352405,17,38.43,16.6,78,64
1.92501,18,29.31,16.4,79,41
1.507095,19,20.22,16.1,78,36
1.26399,20,11.5,15.7,77,17
0.48501,21,3.5,15.7,77,26
0,22,0,14.9,82,64
0,23,0,14.3,87,65
0,0,0,14,90,58
0,1,0,13.8,92,55
0,2,0,13.9,92,69
0,3,0,13.9,92,88
0,4,0,13.9,91,46
0,5,0.29,13.8,92,69
0.02592,6,7.87,13.9,92,85
0.042315,7,16.32,14.2,91,100
0.133095,8,25.29,14.4,90,100
0.216495,9,34.44,15,87,100
0.25743,10,43.38,15.4,86,100
0.61797,11,51.5,15.8,86,100
0.49998,12,57.83,16.8,84,100
0.885555,13,60.92,16.7,85,100
0.64929,14,59.68,17.1,85,100
0.935175,15,54.58,16.2,88,100
1.458585,16,47.1,16.1,85,57
2.20185,17,38.43,16.1,81,30
2.005905,18,29.32,16.3,73,27
1.828455,19,20.22,15.9,70,20
1.511295,20,11.5,15.5,70,2
0.575565,21,3.5,15.2,73,1
0,22,0,14.4,79,10
0,23,0,13.5,85,42
0,0,0,13.1,88,48
0,1,0,12.8,89,58
0,2,0,12.7,90,73
0,3,0,12.7,90,86
0,4,0,12.7,90,83
0,5,0.23,12.6,91,79
0.061125,6,7.81,12.4,92,68
0.15066,7,16.26,13.4,90,55
0.206055,8,25.23,14.5,84,62
0.26736,9,34.38,15.5,78,61
0.320205,10,43.32,16.3,75,58
0.541425,11,51.44,17.2,74,44
0.88002,12,57.77,18,72,80
0.99006,13,60.87,18.8,68,95
1.3137,14,59.65,18.9,69,85
1.44024,15,54.57,19.2,69,100
1.72857,16,47.1,19.4,67,81
1.36632,17,38.43,19.7,66,82
1.518645,18,29.32,19.5,67,84
1.10349,19,20.22,18.3,72,73
0.255675,20,11.5,18,76,77
0.017655,21,3.49,17.3,79,78
0,22,0,16.5,82,74
0,23,0,16,84,90
0,0,0,15.3,87,92
0,1,0,14.8,91,71
0,2,0,14.6,92,59
0,3,0,14.3,94,100
0,4,0,14.5,90,69
0,5,0.16,14.2,90,54
0.04458,6,7.74,13.8,91,78
0.187155,7,16.19,14,91,92
0.327375,8,25.16,14.5,89,82
0.3921,9,34.31,15,83,77
0.378465,10,43.25,15.7,82,86
0.570705,11,51.38,16.3,80,91
0.90294,12,57.71,16.1,81,71
1.282425,13,60.82,16.9,74,52
1.507695,14,59.61,17.5,67,65
1.88232,15,54.55,18.2,60,92
1.89051,16,47.08,18.9,57,100
2.02227,17,38.42,18.7,60,100
1.155885,18,29.31,18.4,63,86
0.08736,19,20.21,17.6,68,92
0.021015,20,11.49,16.4,75,93
0,21,3.47,15.3,83,100
0,22,0,14.7,89,100
0,23,0,14.6,89,100
0,0,0,14.6,89,100
0,1,0,14.7,87,100
0,2,0,14.7,87,95
0,3,0,14.7,86,91
0,4,0,14.7,87,93
0,5,0.09,14.6,88,100
0.005265,6,7.67,14.5,90,100
0.04587,7,16.12,14.2,93,100
0.079875,8,25.09,14.3,93,100
0.207255,9,34.24,14.7,92,100
0.2037,10,43.18,15.2,92,100
0.206565,11,51.3,15.4,90,100
0.442185,12,57.64,15.6,90,100
0.44148,13,60.76,16,88,100
0.62559,14,59.56,16.4,87,100
0.813495,15,54.52,16.8,85,100
0.78531,16,47.07,17,86,97
1.10682,17,38.41,17.2,87,100
0.978015,18,29.3,17.5,88,100
0.894195,19,20.2,17.2,87,86
1.266765,20,11.47,17.2,86,32
0.46047,21,3.45,16.7,86,38
0,22,0,16.1,88,30
0,23,0,15.6,90,34
0,0,0,15.4,91,43
0,1,0,15.5,90,52
0,2,0,15.4,89,35
0,3,0,15.2,89,70
0,4,0,15.2,90,100
0,5,0.01,15.6,89,100
0.01497,6,7.6,16.1,87,100
0.07674,7,16.04,16.3,86,100
0.230265,8,25.01,16.5,85,100
0.316515,9,34.17,16.8,87,100
0.517905,10,43.1,17,86,100
0.692355,11,51.23,17.3,84,100
0.69111,12,57.56,17.9,83,83
1.040145,13,60.69,18.2,81,100
0.87762,14,59.51,18.8,78,100
1.075485,15,54.48,18.4,80,100
0.64722,16,47.04,18.8,79,100
0.467505,17,38.39,18.2,82,100
0.450675,18,29.28,17.8,83,97
0.135315,19,20.18,17.7,83,100
0.050085,20,11.45,17.4,85,100
0.10497,21,3.42,16.5,89,100
0,22,0,16.1,88,73
0,23,0,15.6,87,83
0,0,0,15.2,86,90
0,1,0,14.7,86,46
0,2,0,14.3,87,56
0,3,0,13.6,87,100
0,4,0,13.6,84,75
0,5,-0.07,13.5,81,64
0.04962,6,7.51,13.4,80,86
0.14091,7,15.96,12.9,83,66
0.250365,8,24.93,13.6,81,36
0.28386,9,34.08,14.4,75,40
0.298125,10,43.02,15,73,43
0.53925,11,51.14,15.4,72,38
0.964005,12,57.48,15.8,72,69
1.410675,13,60.62,16.2,73,36
1.61169,14,59.46,15.6,76,38
1.88394,15,54.44,15.5,75,63
1.599075,16,47.01,15.8,69,42
2.359065,17,38.37,15.7,63,34
2.429235,18,29.26,16,59,40
1.909545,19,20.15,16.2,57,36
1.338825,20,11.42,16,60,44
0.40161,21,3.39,15.1,69,39
0,22,0,14.2,77,59
0,23,0,14,81,73
0,0,0,13.3,85,44
0,1,0,12.9,86,63
0,2,0,12.7,88,99
0,3,0,12.6,89,70
0,4,0,12.5,89,43
0,5,-0.16,12.3,91,55
0.067455,6,7.43,12.4,91,38
0.17658,7,15.87,12.9,90,26
0.236685,8,24.84,13.6,87,16
0.29364,9,34,14.8,83,11
0.339945,10,42.94,15.6,81,45
0.562815,11,51.06,16.3,79,57
0.960075,12,57.4,17,76,29
1.408275,13,60.54,17.6,73,34
1.814505,14,59.39,18,70,42
1.908705,15,54.4,18.1,68,34
1.96872,16,46.97,17.5,65,31
2.478075,17,38.34,17.2,63,32
2.427945,18,29.23,17.3,62,16
2.011785,19,20.12,17,64,16
0.907455,20,11.38,16.5,68,14
0.56322,21,3.34,15.9,75,26
0,22,0,15.3,79,21
0,23,0,14.4,86,19
0,0,0,13.9,88,38
0,1,0,13.6,89,45
0,2,0,13.4,89,31
0,3,0,13,90,32
0,4,0,12.7,91,26
0,5,-0.25,12.3,92,16
0.062595,6,7.33,12.1,93,12
0.153795,7,15.78,12.8,92,7
0.218565,8,24.75,14.7,86,3
0.279375,9,33.91,16.4,82,3
0.345945,10,42.84,17.7,74,14
0.56484,11,50.97,18.4,66,54
0.944325,12,57.3,19,62,59
1.299285,13,60.45,19.4,61,46
1.384575,14,59.32,20.1,59,46
1.691745,15,54.34,20.2,59,37
1.62402,16,46.93,20.5,59,53
1.55094,17,38.3,20.4,60,42
1.666935,18,29.19,20.1,63,61
1.413675,19,20.09,19.8,67,54
0.99321,20,11.34,19.2,72,58
0.43668,21,3.3,18.4,78,59
0,22,0,17.3,84,68
0,23,0,16.2,92,58
0,0,0,15.6,94,59
0,1,0,14.7,97,60
0,2,0,14.7,96,29
0,3,0,14.6,93,26
0,4,0,14.5,92,40
0,5,-0.35,14.4,92,52
0.038625,6,7.24,14.6,92,86
0.14118,7,15.69,15.2,91,95
0.15117,8,24.66,15.7,88,100
0.2589,9,33.82,16.1,88,100
0.306765,10,42.75,16.5,86,98
0.51573,11,50.87,16.8,85,63
0.982215,12,57.21,17.7,83,85
1.359105,13,60.36,18.2,80,62
1.20093,14,59.24,17.9,77,100
1.61547,15,54.28,17,80,48
2.34045,16,46.88,16.7,82,81
1.965675,17,38.26,16.9,81,70
1.99482,18,29.15,16.4,80,42
2.159625,19,20.05,15.9,80,28
1.491615,20,11.3,15.5,80,25
0.61719,21,3.25,14.5,79,24
0,22,0,13.9,82,32
0,23,0,13.4,84,8
0,0,0,13.2,85,24
0,1,0,13,85,53
0,2,0,13.2,83,77
0,3,0,13.3,82,86
0,4,0,13.2,82,55
0,5,-0.45,13,83,38
0.04791,6,7.14,12.7,86,23
0.15999,7,15.59,13.2,86,11
0.233685,8,24.56,14.3,79,26
0.33915,9,33.72,15.1,73,47
0.402075,10,42.65,15.8,69,50
0.5976,11,50.77,16.2,68,55
0.96516,12,57.1,16.9,64,56
1.38387,13,60.26,17.3,63,72
1.52562,14,59.16,17.5,62,87
1.87314,15,54.21,17.1,64,71
2.32635,16,46.83,17.1,64,58
2.1951,17,38.21,17.1,64,51
2.37501,18,29.11,16.8,66,55
1.708665,19,20,16.4,67,38
0.5361,20,11.25,15.8,71,34
0.07128,21,3.19,15.1,73,31
0,22,0,14.5,78,33
0,23,0,13.9,83,30
0,0,0,13.4,86,30
0,1,0,13,88,30
0,2,0,12.5,90,25
0,3,0,12.1,91,31
0,4,0,11.8,92,0
0,5,-0.56,11.5,93,15
0.074895,6,7.03,11.4,93,30
0.231375,7,15.48,12.4,91,47
0.3465,8,24.46,14.1,83,65
0.474435,9,33.61,15.2,77,76
0.632115,10,42.55,16.1,72,78
0.76863,11,50.66,16.9,68,63
0.983415,12,56.99,18,64,49
1.27905,13,60.16,19.2,60,40
1.53684,14,59.07,19.8,59,100
1.37112,15,54.14,20.1,58,100
1.21806,16,46.77,20.2,58,100
1.65012,17,38.16,20.1,61,100
1.77759,18,29.05,19.9,64,75
1.302105,19,19.94,19.6,67,61
0.472065,20,11.19,18.8,72,63
0.022545,21,3.12,18.3,76,50
0,22,0,17.3,83,50
0,23,0,16.6,85,38
0,0,0,16,87,54
0,1,0,15.2,91,59
0,2,0,14.7,93,68
0,3,0,14.6,92,53
0,4,0,14.7,92,56
0,5,-0.67,14.7,91,52
0.037935,6,6.92,14.8,90,80
0.12552,7,15.38,15.1,88,57
0.44019,8,24.35,15.6,86,55
0.48879,9,33.51,16.9,82,63
0.60393,10,42.44,17.2,79,53
0.740535,11,50.55,17.5,78,80
0.961785,12,56.88,17.1,82,100
1.29549,13,60.05,17.5,83,100
1.045275,14,58.97,18.3,79,100
0.961005,15,54.06,18.3,79,100
1.214085,16,46.7,18.4,78,74
1.760865,17,38.1,18.8,76,45
1.64892,18,29,19.4,74,59
1.295955,19,19.88,19,77,56
0.82962,20,11.12,18.6,80,69
0.128895,21,3.05,18,82,94
0,22,0,17.6,84,100
0,23,0,17.3,85,100
0,0,0,17,85,91
0,1,0,16.3,87,44
0,2,0,15.8,87,36
0,3,0,15.6,87,29
0,4,0,14.9,89,27
0,5,-0.79,14.6,90,50
0.05742,6,6.81,14.3,91,60
0.151635,7,15.26,14.9,91,78
0.328065,8,24.24,16.5,86,77
0.34512,9,33.4,17.8,84,35
0.31092,10,42.32,19.1,75,31
0.592005,11,50.43,20,67,63
1.03446,12,56.76,20.6,64,78
1.063425,13,59.93,21.2,62,100
1.235805,14,58.87,21.4,63,100
0.941055,15,53.97,21.4,65,91
0.747375,16,46.63,21.3,67,83
0.96027,17,38.03,20.8,73,86
1.00458,18,28.93,20.6,77,66
0.54312,19,19.82,20.6,77,72
0.327975,20,11.05,20.2,76,49
0.056175,21,2.97,19.4,74,32
0,22,0,18.8,75,29
0,23,0,18.5,75,30
0,0,0,18.4,75,34
0,1,0,18.1,77,40
0,2,0,17.8,78,43
0,3,0,17.3,81,28
0,4,0,16.8,85,28
0,5,-0.91,16.4,87,14
0.052665,6,6.69,16.2,90,10
0.14757,7,15.15,16.7,89,10
0.244905,8,24.13,18,86,23
0.36216,9,33.28,19.9,81,33
0.35061,10,42.21,21.1,77,41
0.49065,11,50.31,22.2,74,46
0.86343,12,56.63,23.3,69,67
1.34922,13,59.8,23.7,67,66
1.63746,14,58.76,24.5,63,54
1.877055,15,53.88,24.5,63,49
1.98438,16,46.55,23.8,68,58
1.782075,17,37.96,23.1,71,56
1.319835,18,28.86,21.9,75,55
0.469575,19,19.75,20.4,78,66
0.05184,20,10.98,19.4,81,88
0.016545,21,2.89,18.6,83,100
0,22,0,18.4,82,100
0,23,0,18.1,81,74
0,0,0,17.8,81,85
0,1,0,17.5,79,100
0,2,0,17.2,78,39
0,3,0,16.9,78,36
0,4,0,16.4,81,43
0,5,-1.04,16,83,38
0.05304,6,6.56,15.8,85,22
0.181755,7,15.03,15.8,86,62
0.29379,8,24.01,16.3,83,75
0.38388,9,33.17,17.3,77,57
0.37293,10,42.09,18,74,55
0.453225,11,50.18,18.5,72,60
0.77796,12,56.5,18.8,70,60
1.1271,13,59.67,19.3,68,55
1.725795,14,58.64,19.8,67,31
1.9191,15,53.78,20.3,66,22
2.27064,16,46.47,20.2,66,28
2.17602,17,37.88,20.2,67,15
1.86408,18,28.79,19.9,69,23
1.90404,19,19.67,19.4,71,19
0.857835,20,10.9,19.1,73,25
0.428415,21,2.8,18.4,73,28
0,22,0,17.8,75,26
0,23,0,17.2,79,17
0,0,0,16.8,82,26
0,1,0,16.5,85,22
0,2,0,16.1,88,17
0,3,0,15.5,89,57
0,4,0,15.4,90,47
0,5,-1.17,15,91,56
0.03423,6,6.44,14.8,93,62
0.15555,7,14.9,15.2,92,65
0.24897,8,23.89,15.7,90,62
0.363825,9,33.04,16.7,89,56
0.536295,10,41.96,17.4,87,89
0.67383,11,50.05,18.2,85,84
0.95556,12,56.36,18.7,83,70
1.24227,13,59.53,17.5,80,80
1.37478,14,58.51,18.1,80,39
1.90011,15,53.67,18.7,79,39
1.637145,16,46.37,19.2,77,46
1.479135,17,37.8,17.8,78,62
1.76526,18,28.71,17.4,76,59
1.66422,19,19.59,17.5,73,46
1.120395,20,10.81,17.2,72,38
0.42984,21,2.71,16.6,77,23
0,22,0,16,80,37
0,23,0,15.1,86,40
0,0,0,15.3,84,32
0,1,0,14.8,88,40
0,2,0,14.2,91,75
0,3,0,13.9,92,73
0,4,0,13.7,93,74
0,5,-1.31,13.9,87,75
0.036315,6,6.31,12.7,89,89
0.18582,7,14.78,12.7,94,89
0.27129,8,23.76,14.4,87,100
0.48021,9,32.92,14.9,84,100
0.467355,10,41.83,15.9,78,87
0.68505,11,49.92,15.8,81,86
0.787065,12,56.22,16.5,80,96
1.271055,13,59.39,16.6,81,81
1.485,14,58.38,17.2,79,92
1.776345,15,53.56,17.1,76,95
2.036775,16,46.28,17.1,70,37
2.091795,17,37.71,17.1,62,13
2.236125,18,28.62,16.9,61,4
2.19252,19,19.5,16.5,62,11
1.280205,20,10.71,15.9,67,9
0.38859,21,2.6,15.2,67,5
0,22,0,14.2,75,2
0,23,0,13.6,81,10
0,0,0,13.1,84,19
0,1,0,12.7,86,18
0,2,0,12.6,86,28
0,3,0,12.3,86,35
0,4,0,12.1,86,48
0,5,-1.45,12.1,85,46
0.048975,6,6.17,12,85,47
0.116985,7,14.64,12.6,84,51
0.215055,8,23.63,14.2,77,48
0.29106,9,32.79,14.8,69,26
0.333015,10,41.7,15.3,66,21
0.478635,11,49.78,15.9,63,37
0.78078,12,56.07,16.4,60,25
1.201245,13,59.24,16.8,58,40
1.5867,14,58.25,16.9,57,46
1.917165,15,53.44,17,58,47
1.95024,16,46.17,17,59,39
1.61496,17,37.61,16.8,62,59
1.87794,18,28.53,16.3,66,64
1.553745,19,19.41,16,68,31
1.30302,20,10.62,15.6,71,34
0.5118,21,2.5,14.8,72,21
0,22,0,14.1,76,26
0,23,0,13.7,78,33
0,0,0,13.4,80,20
0,1,0,13.4,80,12
0,2,0,13.2,80,14
0,3,0,13.1,81,21
0,4,0,13.1,81,22
0,5,-1.59,13.1,81,49
0.057015,6,6.03,13,83,77
0.20286,7,14.51,13.4,83,79
0.2493,8,23.5,14.5,79,81
0.30048,9,32.66,15.4,78,70
0.422865,10,41.56,16.4,74,59
0.45003,11,49.63,17.1,73,62
0.680565,12,55.92,17.4,71,42
1.195005,13,59.09,18.1,67,68
1.55514,14,58.1,18.5,65,62
1.93245,15,53.32,18.7,64,47
2.29041,16,46.06,18.6,64,38
2.44269,17,37.51,18.5,64,32
1.888755,18,28.43,18.2,63,40
1.252575,19,19.31,17.9,65,73
0.70659,20,10.51,17.5,68,83
0.19899,21,2.38,17.1,71,81
0,22,0,16.5,74,38
0,23,0,15.9,77,42
0,0,0,15.7,79,100
0,1,0,15.9,81,61
0,2,0,16.2,83,100
0,3,0,16.5,85,100
0,4,0,16.5,87,41
0,5,-1.74,16.6,89,19
